id,review_number,revision_number,author,status,change_id,url,original_before_commit_id,original_after_commit_id,before_commit_id,after_commit_id
12041_rev2,12041,2,Stephan Leicht Vogt,MERGED,I44b5058e06d1ea6b77f2f6ebff9305885f29fc64,https://git.eclipse.org/r/#/c/12041/2,12b821cfb7779b2d43f49011481e855bd1aca923,4487370540a60db6f871523d1e1a3b01cce6c89c,715c4f0e00cb3ee59440a7c735730b077d94b55e,068f05cfc6e4adc4887ce3c1046b4bbd9d76ecc1
12046_rev1,12046,1,Ralph Steiner,MERGED,Ia280b4ffafa21854ede66fcabf39f8c8255186c6,https://git.eclipse.org/r/#/c/12046/1,4487370540a60db6f871523d1e1a3b01cce6c89c,a280b4ffafa21854ede66fcabf39f8c8255186c6,068f05cfc6e4adc4887ce3c1046b4bbd9d76ecc1,d03a667affe45de77a2c903f3bb7ef965b441d4f
12046_rev2,12046,2,Ralph Steiner,MERGED,Ia280b4ffafa21854ede66fcabf39f8c8255186c6,https://git.eclipse.org/r/#/c/12046/2,4487370540a60db6f871523d1e1a3b01cce6c89c,de602403391c6b9a0cd014b51a95c8792162a5a8,d40f8bb24cf079ccd7ed273df7522573edc88cb4,e49e42ce9b702928fd29575a53dc6ac74fe0156b
12046_rev3,12046,3,Ralph Steiner,MERGED,Ia280b4ffafa21854ede66fcabf39f8c8255186c6,https://git.eclipse.org/r/#/c/12046/3,df88f7f69b6f65f60ef8eada6073bed649bd3be3,e81d50f14704bd99133aa9412a9de16ab2ca8f9d,29c904686f6fe9a3bafb1ac941a730f1097cdc18,584081443c8df39e0a6b14cdfcb409704980970f
12061_rev1,12061,1,msc,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/1,4487370540a60db6f871523d1e1a3b01cce6c89c,2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,f0aa7faf1f59f9d0a9f66cb69f9dfa2bdb4a9b35,e1e182b3262e9fe73c1ebe5b832e41543e648e37
12061_rev2,12061,2,Marcel Schneider,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/2,ed79fc60568ec04553a6bb31d97a59fce0d1bd4b,7527fd65b61ee580d7334304ca7109e28841613a,8e2a64ecb81a77c093d15df5316e18a02f7e92d0,1574ac28bb27cc6191494533b7a3594a0516c5be
12061_rev3,12061,3,Marcel Schneider,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/3,3fb0357f07ff265d08d38d8e9d05bc709b3b0238,15ab20a89109cd03d25135bfe6241a5200354b3f,09cf2c5ce0389009e874fded098c753c8ef703f8,ea41487071a4f2351856ea0003a3543f9d36b8a4
12061_rev4,12061,4,Marcel Schneider,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/4,3fb0357f07ff265d08d38d8e9d05bc709b3b0238,bddb30764edc86e0ff927743c665e39e86f71da4,1cf56275c1569ccad6cae5d7fa8482d991463182,282cf9eb6f77344d857a2f50f4dda3f729bd8916
12061_rev5,12061,5,Marcel Schneider,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/5,3fd1fabcd003baf8b1bc03f90a941c48c52e1fdb,55e08e22ab119f4afab52abe7aac4f534077f610,37b9bf60bb3b59368dbdf5cba1b88816afb4968a,ddec5cfef7627c3f5f1db9f58a4f41d6fa7a6449
12061_rev6,12061,6,Marcel Schneider,MERGED,I2cda0b79a20bd83fde7ec15c81f7d7ed6f84c44f,https://git.eclipse.org/r/#/c/12061/6,3fd1fabcd003baf8b1bc03f90a941c48c52e1fdb,42405f0d339d92162c664c9373eb7797bcbb663a,6c5b8561db5b2cd3bacd8647ca24c0be3f0368ff,e5de46a4ae54a591d5ecbb46322c18c7b145286c
12064_rev1,12064,1,Ken Lee,ABANDONED,I4e2e290ab0244f8954120ead35b48dc0153af2af,https://git.eclipse.org/r/#/c/12064/1,b3245bfbe36c4abc05043b9787a5e75b598056d3,ceca1ce8247b135622f3a90b8ea149f453b932eb,33586e09c2d7e2f8b7588eb0e1b991e1f3048e7f,16edd047283a23e729f11f95bbf5d7aca7bf704c
12071_rev1,12071,1,Ken Lee,MERGED,I1e30d919d60a5a999266678a573f6112a0792449,https://git.eclipse.org/r/#/c/12071/1,4487370540a60db6f871523d1e1a3b01cce6c89c,1e30d919d60a5a999266678a573f6112a0792449,bb1ea6c88c60ba2f1b4c51d6d44e8439c488bb95,fab1b808da1473b921d018aedcbc531f5a415191
12071_rev2,12071,2,Ken Lee,MERGED,I1e30d919d60a5a999266678a573f6112a0792449,https://git.eclipse.org/r/#/c/12071/2,4487370540a60db6f871523d1e1a3b01cce6c89c,a1e381d48126e781de2f542a8049d3ace05a5cbe,6ef54c1c269465ecfb76992b1fc0a83f146cf79a,09b5db6c652300e135e6622fc155d97611490954
12071_rev3,12071,3,Ken Lee,MERGED,I1e30d919d60a5a999266678a573f6112a0792449,https://git.eclipse.org/r/#/c/12071/3,4487370540a60db6f871523d1e1a3b01cce6c89c,92b46f32eaea59ac9b3765b75eb18bc0aa781fe3,86f045ccd54b775eb3ad9ad5efbb92823cb03870,2f397597e8951478f16920e4bacdf069e09a77ff
12071_rev4,12071,4,Judith Gull,MERGED,I1e30d919d60a5a999266678a573f6112a0792449,https://git.eclipse.org/r/#/c/12071/4,40798ec52f53c483e9ae8c985a9e50c9df7cc4eb,cdc415250fbdd29c14e3c8b18fff77fbf9b0b0c8,7325869a83c022a3a8557c9c3c10f05d41f6a31d,9adaaea010243cbe1c7ed6dcfdb49882a9197f20
12083_rev1,12083,1,Stephan Leicht Vogt,MERGED,I65951d01f958c2ddf46a4c8b2cce17edbc38f69e,https://git.eclipse.org/r/#/c/12083/1,4487370540a60db6f871523d1e1a3b01cce6c89c,8f2832fbf5033ba4ff38dc04ad69e40ac682f02d,dbc76692a65bda2176ddd60475026aa871c1697a,4c664e18853296b50a17a7581e48a7ed23c6aedc
12089_rev1,12089,1,Jeremie Bresson,MERGED,Iacee6ef9bb76a11d6ea34f777628a3fd9c5eeea0,https://git.eclipse.org/r/#/c/12089/1,40798ec52f53c483e9ae8c985a9e50c9df7cc4eb,acee6ef9bb76a11d6ea34f777628a3fd9c5eeea0,746b74ee7529c1bd13b4f398b54eb45ea4990f17,870d5ad15300a3afdf09a4bbb259398a362da3dc
12089_rev2,12089,2,Jeremie Bresson,MERGED,Iacee6ef9bb76a11d6ea34f777628a3fd9c5eeea0,https://git.eclipse.org/r/#/c/12089/2,f0a7bca6f778c41c84f8e7e8faabc31c27aead70,df88f7f69b6f65f60ef8eada6073bed649bd3be3,ea33cf393ef4a5b296b96c34e9f4878af95a7e1c,cc5ce85b3d5bee70e1147212d0eeaefc2b4f654c
12095_rev1,12095,1,Andre Wegmueller,MERGED,Ied79fc60568ec04553a6bb31d97a59fce0d1bd4b,https://git.eclipse.org/r/#/c/12095/1,40798ec52f53c483e9ae8c985a9e50c9df7cc4eb,ed79fc60568ec04553a6bb31d97a59fce0d1bd4b,8685c5d63d7e9de8f3a038a453697a30a63c547f,750cda7bd2dc081ca671ff1ba4964a0c61c9a322
12095_rev2,12095,2,Andre Wegmueller,MERGED,Ied79fc60568ec04553a6bb31d97a59fce0d1bd4b,https://git.eclipse.org/r/#/c/12095/2,96b0014cfbc12ec820d717188d91f7ee36ddc22e,b6f01d47f23369d13e56894e39c2e006cadff87e,ef4e121238c5ca464dacf2850b785845f3650b8d,eceab3e6348ab195f8069f8963051e228c963d66
12095_rev3,12095,3,Andre Wegmueller,MERGED,Ied79fc60568ec04553a6bb31d97a59fce0d1bd4b,https://git.eclipse.org/r/#/c/12095/3,9782458d15f58faa76e08b6e2158e6f43d5569bf,4b6ca8b40255c75f677d308ee9e52be1fc3aa2c8,aa6be63d95773cc4d4221b354ff0f513738c40a3,3e391bb1053c04b7e77994227f22994970370fee
12095_rev4,12095,4,Andre Wegmueller,MERGED,Ied79fc60568ec04553a6bb31d97a59fce0d1bd4b,https://git.eclipse.org/r/#/c/12095/4,292726cde7a7703e706e3228b23ac1f4c9e9248c,1d0407af1cba6865aa02557f8883018b61353d93,2a033b57f017cd12ccf1d8773a5efd21edbb99bb,cd66353c8f86e4c423fd24462167982e0073488b
12175_rev1,12175,1,Stephan Leicht Vogt,MERGED,Iff521629fa5eb730b77c81df366d76ef61458427,https://git.eclipse.org/r/#/c/12175/1,cdc415250fbdd29c14e3c8b18fff77fbf9b0b0c8,695c5a5d58523a7d66df9df5066a54231ff61215,49e37a186fbf0580a437218ce792cb44f08ccf02,1a2a8376321801470bdd8bb478ff38aed434b752
12176_rev1,12176,1,Stephan Leicht Vogt,MERGED,I2dd31ef0db0dcc5f5c9110d94e888574d19e0d03,https://git.eclipse.org/r/#/c/12176/1,695c5a5d58523a7d66df9df5066a54231ff61215,f0a7bca6f778c41c84f8e7e8faabc31c27aead70,1a2a8376321801470bdd8bb478ff38aed434b752,8f533de2e619b265689b7939d4c60326496149a4
12179_rev1,12179,1,Claudio Guglielmo,MERGED,I705ac54569f6bf2ea6c3f3af009c99f6088e8e5f,https://git.eclipse.org/r/#/c/12179/1,f0a7bca6f778c41c84f8e7e8faabc31c27aead70,1061011639d5054cfd7f18a54d5993091e1b0b4c,8f533de2e619b265689b7939d4c60326496149a4,2b8592bad5932ad24d985710835788525193afd3
12179_rev2,12179,2,Claudio Guglielmo,MERGED,I705ac54569f6bf2ea6c3f3af009c99f6088e8e5f,https://git.eclipse.org/r/#/c/12179/2,997a618cf6ac465843674b90d4d8980625a64978,0c14431f01ade380f6c15afed5bb65f40a312bbe,b06f256ca66faaa17877e40ca9a8ac46efe04216,0bf5c162a6320cfd39f0c14f7c433ff58fbcb137
12179_rev3,12179,3,Claudio Guglielmo,MERGED,I705ac54569f6bf2ea6c3f3af009c99f6088e8e5f,https://git.eclipse.org/r/#/c/12179/3,27f4aa92eaa8f7f84a427487fa8711545443685b,96b0014cfbc12ec820d717188d91f7ee36ddc22e,30674d7b0ec9687311e7f1eb09693905e0ba514c,a849d9844032f8185bdf701091f709e0d70db12a
12313_rev1,12313,1,Stephan Leicht Vogt,MERGED,Ie2ec3f2fff80a0cd2fc00ae370834af7b1e50dcc,https://git.eclipse.org/r/#/c/12313/1,e81d50f14704bd99133aa9412a9de16ab2ca8f9d,a42496127bd798f5c0ad381bb85b86e2aad10ae2,3dd59279ef3b4d5917e860b2c5c0d3cbbbd86505,0aa7adee1ccd0147eaa2deec3ae08ef45693e110
12445_rev1,12445,1,Jeremie Bresson,MERGED,Id2ed6ff954884e20a1e13ac27c8822eb2ea6c321,https://git.eclipse.org/r/#/c/12445/1,997a618cf6ac465843674b90d4d8980625a64978,d2ed6ff954884e20a1e13ac27c8822eb2ea6c321,9d0065552c0fd6070103db08aeacda9f1f09547b,8d6cdfd0b723e3d27701fc9145cfd38d64b11f69
12445_rev2,12445,2,Jeremie Bresson,MERGED,Id2ed6ff954884e20a1e13ac27c8822eb2ea6c321,https://git.eclipse.org/r/#/c/12445/2,27f4aa92eaa8f7f84a427487fa8711545443685b,1fbeab443e92b84c2de3a39f766f86b6dc069d36,67abe7b2f531f1419a53fabf98fb9bb213c6fff9,674d324b218f4782c0b5c89ce617739bdb6b8c3f
12445_rev3,12445,3,Jeremie Bresson,MERGED,Id2ed6ff954884e20a1e13ac27c8822eb2ea6c321,https://git.eclipse.org/r/#/c/12445/3,96b0014cfbc12ec820d717188d91f7ee36ddc22e,6724ba1f62532effea8d6f4616518daec47379e1,99493dbc3dfe4837b5b6f7a61d5d720838e4b6df,4a6bc5d8c74fa8ab31432ae1d34d118f4d8b672d
12445_rev4,12445,4,Jeremie Bresson,MERGED,Id2ed6ff954884e20a1e13ac27c8822eb2ea6c321,https://git.eclipse.org/r/#/c/12445/4,9782458d15f58faa76e08b6e2158e6f43d5569bf,03144ffdd1074c36005f4fb4568bdd2c47196692,be68c9ed8e092e83ddaa9d2aa0eb70b9888f8316,45ec613fff6e44dd14897eb66ee4566692653bf0
12445_rev5,12445,5,Jeremie Bresson,MERGED,Id2ed6ff954884e20a1e13ac27c8822eb2ea6c321,https://git.eclipse.org/r/#/c/12445/5,5276e77a09e7f17ccb612964e81c598f2c4e3b5d,292726cde7a7703e706e3228b23ac1f4c9e9248c,144426e2418425223ac0f29fb51ab857ec5a9074,7f147630653db57db0cddcd47e98b82182d3aad1
12460_rev1,12460,1,Stephan Leicht Vogt,MERGED,I6fbd6bbdc9ff9b5396a158997cb0adfc761d9e9d,https://git.eclipse.org/r/#/c/12460/1,997a618cf6ac465843674b90d4d8980625a64978,1693ca80b583e8b4c389ece31dd348c97d865fd1,81472ea28be238b8cc9746fb7a1c01a235a55abb,5398782f5dbfad5ba45ac0661de3b568810a177b
12460_rev2,12460,2,Stephan Leicht Vogt,MERGED,I6fbd6bbdc9ff9b5396a158997cb0adfc761d9e9d,https://git.eclipse.org/r/#/c/12460/2,152828df75b3de2751f5971f432e3ac6bdb691af,f3cc699953684c9b85387cf9b26f6b8f1d0c17cc,a688595bec874bc1e325c8c82d035efca324524a,650454a2672701a7e89cd8e0423473f0a8ebad71
12460_rev3,12460,3,Stephan Leicht Vogt,MERGED,I6fbd6bbdc9ff9b5396a158997cb0adfc761d9e9d,https://git.eclipse.org/r/#/c/12460/3,7b92ec5809a6d0333a66e28878e1c8a35c186e81,1185b6e49b5abe7095047f89fd7a98a3be0c21c5,1d09761b976c717b6b04bd6d508a02b84fa792ad,16c7e2c858e69a035562c68ffe6a3b7de7c3737d
12460_rev4,12460,4,Stephan Leicht Vogt,MERGED,I6fbd6bbdc9ff9b5396a158997cb0adfc761d9e9d,https://git.eclipse.org/r/#/c/12460/4,9d0dec67c7ab5f46059d6e62ef7a4e1156a3a52b,27f4aa92eaa8f7f84a427487fa8711545443685b,1e69398d7aa8a646b606043eca3481d0ffb24b9b,e4ebad1a0b5695513a2454ffef3fedaa31b3c16e
